_id__$oid,battery,height,volume,temperature,ReadingDateTime,environment,DATE,TIME,HOUR,,Hourly_averge_flow ,,
5dbb7ee0f16c0e000de423fc,null,96,9600,null,11:37:14 AM,Test,1/25/2020,11:37:14 AM,11,11:37 AM,9600,,96
5dbb8138f16c0e000de4240c,null,96,9600,null,12:37:14 PM,Test,1/25/2020,12:37:14 PM,12,12:37 PM,9550,,96
5dbb8390f16c0e000de4241a,null,95,9500,null,1:37:14 PM,Test,1/25/2020,1:37:14 PM,13,1:37 PM,9500,,95
5dbb85e8f16c0e000de42428,null,95,9500,null,2:37:14 PM,Test,1/25/2020,2:37:14 PM,14,2:37 PM,9500,,95
5dbb8840f16c0e000de4243a,null,95,9500,null,3:37:14 PM,Test,1/25/2020,3:37:14 PM,15,3:37 PM,9500,,95
5dbb8a99f16c0e000de42448,null,95,9500,null,4:37:14 PM,Test,1/25/2020,4:37:14 PM,16,4:37 PM,9500,,95
5dbb8cf3f16c0e000de42458,null,95,9500,null,5:37:14 PM,Test,1/25/2020,5:37:14 PM,17,5:37 PM,9500,,95
5dbb8f48f16c0e000de42468,null,95,9500,null,6:37:14 PM,Test,1/25/2020,6:37:14 PM,18,6:37 PM,9500,,95
5dbb91a0f16c0e000de42478,null,95,9500,null,7:37:14 PM,Test,1/25/2020,7:37:14 PM,19,7:37 PM,9450,,95
5dbb93f8f16c0e000de42486,null,94,9400,null,8:37:14 PM,Test,1/25/2020,8:37:14 PM,20,8:37 PM,9450,,94
5dbb9650f16c0e000de4249a,null,95,9500,null,9:37:14 PM,Test,1/25/2020,9:37:14 PM,21,9:37 PM,9450,,95
5dbb98a9f16c0e000de424ac,null,94,9400,null,10:37:14 PM,Test,1/25/2020,10:37:14 PM,22,10:37 PM,9400,,94
5dbb9b00f16c0e000de424bc,null,94,9400,null,11:37:14 PM,Test,1/25/2020,11:37:14 PM,23,11:37 PM,9400,,94
5dbb9d5cf16c0e000de424cc,null,94,9400,null,12:37:14 AM,Test,1/26/2020,12:37:14 AM,0,12:37 AM,9350,,94
5dbb9fb0f16c0e000de424dc,null,93,9300,null,1:37:14 AM,Test,1/26/2020,1:37:14 AM,1,1:37 AM,9250,,93
5dbba20af16c0e000de424ec,null,92,9200,null,2:37:14 AM,Test,1/26/2020,2:37:14 AM,2,2:37 AM,9200,,92
5dbba460f16c0e000de424fe,null,92,9200,null,3:37:14 AM,Test,1/26/2020,3:37:14 AM,3,3:37 AM,9150,,92
5dbba6b9f16c0e000de4250e,null,91,9100,null,4:37:14 AM,Test,1/26/2020,4:37:14 AM,4,4:37 AM,9050,,91
5dbba910f16c0e000de4251c,null,90,9000,null,5:37:14 AM,Test,1/26/2020,5:37:14 AM,5,5:37 AM,8950,,90
5dbbab69f16c0e000de4252c,null,89,8900,null,6:37:14 AM,Test,1/26/2020,6:37:14 AM,6,6:37 AM,8850,,89
5dbbadc3f16c0e000de4253a,null,88,8800,null,7:37:14 AM,Test,1/26/2020,7:37:14 AM,7,7:37 AM,8800,,88
5dbbb018f16c0e000de4254a,null,88,8800,null,8:37:14 AM,Test,1/26/2020,8:37:14 AM,8,8:37 AM,8700,,88
5dbbb270f16c0e000de4255c,null,86,8600,null,9:37:14 AM,Test,1/26/2020,9:37:14 AM,9,9:37 AM,8600,,86
5dbbb4c8f16c0e000de4256e,null,86,8600,null,10:37:14 AM,Test,1/26/2020,10:37:14 AM,10,10:37 AM,8550,,86
5dbbb720f16c0e000de4257e,null,85,8500,null,11:37:14 AM,Test,1/26/2020,11:37:14 AM,11,11:37 AM,8450,,85
5dbbb978f16c0e000de4258c,null,84,8400,null,12:37:14 PM,Test,1/26/2020,12:37:14 PM,12,12:37 PM,8350,,84
5dbbbbd4f16c0e000de42598,null,83,8300,null,1:37:14 PM,Test,1/26/2020,1:37:14 PM,13,1:37 PM,8350,,83
5dbbbe28f16c0e000de425aa,null,84,8400,null,2:37:14 PM,Test,1/26/2020,2:37:14 PM,14,2:37 PM,8350,,84
5dbbc080f16c0e000de425ba,null,83,8300,null,3:37:14 PM,Test,1/26/2020,3:37:14 PM,15,3:37 PM,8300,,83
5dbbc2d8f16c0e000de425c4,null,83,8300,null,4:37:14 PM,Test,1/26/2020,4:37:14 PM,16,4:37 PM,7950,,83
5dbbc530f16c0e000de425d4,null,76,7600,null,5:37:14 PM,Test,1/26/2020,5:37:14 PM,17,5:37 PM,7600,,76
5dbbc788f16c0e000de425e6,null,76,7600,null,6:37:14 PM,Test,1/26/2020,6:37:14 PM,18,6:37 PM,7600,,76
5dbbc9e1f16c0e000de425f6,null,76,7600,null,7:37:14 PM,Test,1/26/2020,7:37:14 PM,19,7:37 PM,7550,,76
5dbbcc3ef16c0e000de42608,null,75,7500,null,8:37:14 PM,Test,1/26/2020,8:37:14 PM,20,8:37 PM,7400,,75
5dbbce90f16c0e000de4261a,null,73,7300,null,9:37:14 PM,Test,1/26/2020,9:37:14 PM,21,9:37 PM,7800,,73
5dbbd0e8f16c0e000de42626,null,83,8300,null,10:37:14 PM,Test,1/26/2020,10:37:14 PM,22,10:37 PM,7600,,83
5dbbd340f16c0e000de42638,null,69,6900,null,11:37:14 PM,Test,1/26/2020,11:37:14 PM,23,11:37 PM,6850,,69
5dbbd598f16c0e000de4264a,null,68,6800,null,12:37:14 AM,Test,1/27/2020,12:37:14 AM,0,12:37 AM,6750,,68
5dbbd7f0f16c0e000de42656,null,67,6700,null,1:37:14 AM,Test,1/27/2020,1:37:14 AM,1,1:37 AM,6650,,67
5dbbda48f16c0e000de4266a,null,66,6600,null,2:37:14 AM,Test,1/27/2020,2:37:14 AM,2,2:37 AM,6500,,66
5dbbdca1f16c0e000de42678,null,64,6400,null,3:37:14 AM,Test,1/27/2020,3:37:14 AM,3,3:37 AM,6300,,64
5dbbdefbf16c0e000de42686,null,62,6200,null,4:37:14 AM,Test,1/27/2020,4:37:14 AM,4,4:37 AM,6150,,62
5dbbe150f16c0e000de42698,null,61,6100,null,5:37:14 AM,Test,1/27/2020,5:37:14 AM,5,5:37 AM,6000,,61
5dbbe3a8f16c0e000de426ac,null,59,5900,null,6:37:14 AM,Test,1/27/2020,6:37:14 AM,6,6:37 AM,7050,,59
5dbbe600f16c0e000de426b6,null,82,8200,null,7:37:14 AM,Test,1/27/2020,7:37:14 AM,7,7:37 AM,6950,,82
5dbbe858f16c0e000de426c6,null,57,5700,null,8:37:14 AM,Test,1/27/2020,8:37:14 AM,8,8:37 AM,6950,,57
5dbbeab0f16c0e000de426d2,null,82,8200,null,9:37:14 AM,Test,1/27/2020,9:37:14 AM,9,9:37 AM,8200,,82
5dbbed0af16c0e000de426dc,null,82,8200,null,10:37:14 AM,Test,1/27/2020,10:37:14 AM,10,10:37 AM,8250,,82
5dbbef68f16c0e000de426ec,null,83,8300,null,11:37:14 AM,Test,1/27/2020,11:37:14 AM,11,11:37 AM,6700,,83
5dbbf1b8f16c0e000de42700,null,51,5100,null,12:37:14 PM,Test,1/27/2020,12:37:14 PM,12,12:37 PM,6700,,51
5dbbf411f16c0e000de4270c,null,83,8300,null,1:37:14 PM,Test,1/27/2020,1:37:14 PM,13,1:37 PM,8300,,83
5dbbf669f16c0e000de4271c,null,83,8300,null,2:37:14 PM,Test,1/27/2020,2:37:14 PM,14,2:37 PM,8250,,83
5dbbfb18f16c0e000de4273a,null,82,8200,null,3:37:14 PM,Test,1/27/2020,3:37:14 PM,15,3:37 PM,6300,,82
5dbbfd71f16c0e000de4274c,null,44,4400,null,4:37:14 PM,Test,1/27/2020,4:37:14 PM,16,4:37 PM,6350,,44
5dbbffccf16c0e000de42758,null,83,8300,null,5:37:14 PM,Test,1/27/2020,5:37:14 PM,17,5:37 PM,8300,,83
5dbc0220f16c0e000de42762,null,83,8300,null,6:37:14 PM,Test,1/27/2020,6:37:14 PM,18,6:37 PM,8250,,83
5dbc0478f16c0e000de42772,null,82,8200,null,7:37:14 PM,Test,1/27/2020,7:37:14 PM,19,7:37 PM,5950,,82
5dbc06d0f16c0e000de42782,null,37,3700,null,8:37:14 PM,Test,1/27/2020,8:37:14 PM,20,8:37 PM,5950,,37
5dbc0928f16c0e000de4278e,null,82,8200,null,9:37:14 PM,Test,1/27/2020,9:37:14 PM,21,9:37 PM,8250,,82
5dbc0b80f16c0e000de427a0,null,83,8300,null,10:37:14 PM,Test,1/27/2020,10:37:14 PM,22,10:37 PM,5950,,83
5dbc0dd9f16c0e000de427ae,null,36,3600,null,11:37:14 PM,Test,1/27/2020,11:37:14 PM,23,11:37 PM,3600,,36
5dbc1033f16c0e000de427ba,null,36,3600,null,12:37:14 AM,Test,1/28/2020,12:37:14 AM,0,12:37 AM,5900,,36
5dbc1288f16c0e000de427cc,null,82,8200,null,1:37:14 AM,Test,1/28/2020,1:37:14 AM,1,1:37 AM,8200,,82
5dbc14e0f16c0e000de427da,null,82,8200,null,2:37:14 AM,Test,1/28/2020,2:37:14 AM,2,2:37 AM,8200,,82
5dbc1738f16c0e000de427e8,null,82,8200,null,3:37:14 AM,Test,1/28/2020,3:37:14 AM,3,3:37 AM,6000,,82
5dbc1990f16c0e000de427f4,null,38,3800,null,4:37:14 AM,Test,1/28/2020,4:37:14 AM,4,4:37 AM,6000,,38
5dbc1be8f16c0e000de42802,null,82,8200,null,5:37:14 AM,Test,1/28/2020,5:37:14 AM,5,5:37 AM,8200,,82
5dbc1e41f16c0e000de42810,null,82,8200,null,6:37:14 AM,Test,1/28/2020,6:37:14 AM,6,6:37 AM,8250,,82
5dbc209df16c0e000de42820,null,83,8300,null,7:37:14 AM,Test,1/28/2020,7:37:14 AM,7,7:37 AM,8250,,83
5dbc22f0f16c0e000de4282c,null,82,8200,null,8:37:14 AM,Test,1/28/2020,8:37:14 AM,8,8:37 AM,8200,,82
5dbc2548f16c0e000de4283a,null,82,8200,null,9:37:14 AM,Test,1/28/2020,9:37:14 AM,9,9:37 AM,8200,,82
5dbc27a1f16c0e000de42850,null,82,8200,null,10:37:14 AM,Test,1/28/2020,10:37:14 AM,10,10:37 AM,8200,,82
5dbc29f8f16c0e000de42860,null,82,8200,null,11:37:14 AM,Test,1/28/2020,11:37:14 AM,11,11:37 AM,8250,,82
5dbc2c50f16c0e000de4286c,null,83,8300,null,12:37:14 PM,Test,1/28/2020,12:37:14 PM,12,12:37 PM,8250,,83
5dbc2ea9f16c0e000de4287a,null,82,8200,null,1:37:14 PM,Test,1/28/2020,1:37:14 PM,13,1:37 PM,8250,,82
5dbc3104f16c0e000de42888,null,83,8300,null,2:37:14 PM,Test,1/28/2020,2:37:14 PM,14,2:37 PM,8300,,83
5dbc335af16c0e000de42892,null,83,8300,null,3:37:14 PM,Test,1/28/2020,3:37:14 PM,15,3:37 PM,8300,,83
5dbc35b0f16c0e000de428a0,null,83,8300,null,4:37:14 PM,Test,1/28/2020,4:37:14 PM,16,4:37 PM,6300,,83
5dbc3808f16c0e000de428ae,null,43,4300,null,5:37:14 PM,Test,1/28/2020,5:37:14 PM,17,5:37 PM,6300,,43
5dbc3a61f16c0e000de428bc,null,83,8300,null,6:37:14 PM,Test,1/28/2020,6:37:14 PM,18,6:37 PM,8300,,83
5dbc3cb9f16c0e000de428ce,null,83,8300,null,7:37:14 PM,Test,1/28/2020,7:37:14 PM,19,7:37 PM,8300,,83
5dbc3f11f16c0e000de428dc,null,83,8300,null,8:37:14 PM,Test,1/28/2020,8:37:14 PM,20,8:37 PM,8300,,83
5dbc416bf16c0e000de428ea,null,83,8300,null,9:37:14 PM,Test,1/28/2020,9:37:14 PM,21,9:37 PM,8300,,83
5dbc43c0f16c0e000de428f6,null,83,8300,null,10:37:14 PM,Test,1/28/2020,10:37:14 PM,22,10:37 PM,8300,,83
5dbc4618f16c0e000de42908,null,83,8300,null,11:37:14 PM,Test,1/28/2020,11:37:14 PM,23,11:37 PM,8300,,83
5dbc4870f16c0e000de42914,null,83,8300,null,12:37:14 AM,Test,1/29/2020,12:37:14 AM,0,12:37 AM,8300,,83
5dbc4ac8f16c0e000de42924,null,83,8300,null,1:37:14 AM,Test,1/29/2020,1:37:14 AM,1,1:37 AM,8300,,83
5dbc4d20f16c0e000de42936,null,83,8300,null,2:37:14 AM,Test,1/29/2020,2:37:14 AM,2,2:37 AM,8300,,83
5dbc4f79f16c0e000de42944,null,83,8300,null,3:37:14 AM,Test,1/29/2020,3:37:14 AM,3,3:37 AM,8300,,83
5dbc51d3f16c0e000de4295a,null,83,8300,null,4:37:14 AM,Test,1/29/2020,4:37:14 AM,4,4:37 AM,8300,,83
5dbc5428f16c0e000de4296c,null,83,8300,null,5:37:14 AM,Test,1/29/2020,5:37:14 AM,5,5:37 AM,8300,,83
5dbc5680f16c0e000de42978,null,83,8300,null,6:37:14 AM,Test,1/29/2020,6:37:14 AM,6,6:37 AM,8300,,83
5dbc58d9f16c0e000de4298a,null,83,8300,null,7:37:14 AM,Test,1/29/2020,7:37:14 AM,7,7:37 AM,9050,,83
5dbc5b31f16c0e000de42996,null,98,9800,null,8:37:14 AM,Test,1/29/2020,8:37:14 AM,8,8:37 AM,7150,,98
5dbc5d88f16c0e000de429a4,null,45,4500,null,9:37:14 AM,Test,1/29/2020,9:37:14 AM,9,9:37 AM,7350,,45
5dbc5fe1f16c0e000de429b6,null,102,10200,null,10:37:14 AM,Test,1/29/2020,10:37:14 AM,10,10:37 AM,10200,,102
5dbc623df16c0e000de429c4,null,102,10200,null,11:37:14 AM,Test,1/29/2020,11:37:14 AM,11,11:37 AM,9400,,102
5dbc6490f16c0e000de429d2,null,86,8600,null,12:37:14 PM,Test,1/29/2020,12:37:14 PM,12,12:37 PM,6450,,86
5dbc66e8f16c0e000de429e2,null,43,4300,null,1:37:14 PM,Test,1/29/2020,1:37:14 PM,13,1:37 PM,6200,,43
5dbc6940f16c0e000de429ee,null,81,8100,null,2:37:14 PM,Test,1/29/2020,2:37:14 PM,14,2:37 PM,8200,,81
5dbc6b99f16c0e000de429fc,null,83,8300,null,3:37:14 PM,Test,1/29/2020,3:37:14 PM,15,3:37 PM,8250,,83
5dbc6df2f16c0e000de42a08,null,82,8200,null,4:37:14 PM,Test,1/29/2020,4:37:14 PM,16,4:37 PM,8250,,82
5dbc704ef16c0e000de42a18,null,83,8300,null,5:37:14 PM,Test,1/29/2020,5:37:14 PM,17,5:37 PM,8650,,83
5dbc72a0f16c0e000de42a28,null,90,9000,null,6:37:14 PM,Test,1/29/2020,6:37:14 PM,18,6:37 PM,9000,,90
5dbc74f8f16c0e000de42a38,null,90,9000,null,7:37:14 PM,Test,1/29/2020,7:37:14 PM,19,7:37 PM,8600,,90
5dbc7750f16c0e000de42a46,null,82,8200,null,8:37:14 PM,Test,1/29/2020,8:37:14 PM,20,8:37 PM,9200,,82
5dbc79a8f16c0e000de42a54,null,102,10200,null,9:37:14 PM,Test,1/29/2020,9:37:14 PM,21,9:37 PM,9250,,102
5dbc7c00f16c0e000de42a6a,null,83,8300,null,10:37:14 PM,Test,1/29/2020,10:37:14 PM,22,10:37 PM,9000,,83
5dbc7e59f16c0e000de42a7e,null,97,9700,null,11:37:14 PM,Test,1/29/2020,11:37:14 PM,23,11:37 PM,6700,,97
5dbc80b1f16c0e000de42a8e,null,37,3700,null,12:37:14 AM,Test,1/30/2020,12:37:14 AM,0,12:37 AM,3750,,37
5dbc830bf16c0e000de42aa6,null,38,3800,null,1:37:14 AM,Test,1/30/2020,1:37:14 AM,1,1:37 AM,6000,,38
5dbc8560f16c0e000de42ab4,null,82,8200,null,2:37:14 AM,Test,1/30/2020,2:37:14 AM,2,2:37 AM,8600,,82
5dbc87b8f16c0e000de42ac4,null,90,9000,null,3:37:14 AM,Test,1/30/2020,3:37:14 AM,3,3:37 AM,8650,,90
5dbc8a10f16c0e000de42adc,null,83,8300,null,4:37:14 AM,Test,1/30/2020,4:37:14 AM,4,4:37 AM,8900,,83
5dbc8c68f16c0e000de42aec,null,95,9500,null,5:37:14 AM,Test,1/30/2020,5:37:14 AM,5,5:37 AM,8800,,95
5dbc8ec1f16c0e000de42af8,null,81,8100,null,6:37:14 AM,Test,1/30/2020,6:37:14 AM,6,6:37 AM,8200,,81
5dbc911af16c0e000de42b08,null,83,8300,null,7:37:14 AM,Test,1/30/2020,7:37:14 AM,7,7:37 AM,8650,,83
5dbc9376f16c0e000de42b18,null,90,9000,null,8:37:14 AM,Test,1/30/2020,8:37:14 AM,8,8:37 AM,6950,,90
5dbc95c8f16c0e000de42b2a,null,49,4900,null,9:37:14 AM,Test,1/30/2020,9:37:14 AM,9,9:37 AM,6950,,49
5dbc9820f16c0e000de42b3a,null,90,9000,null,10:37:14 AM,Test,1/30/2020,10:37:14 AM,10,10:37 AM,9350,,90
5dbc9a78f16c0e000de42b4e,null,97,9700,null,11:37:14 AM,Test,1/30/2020,11:37:14 AM,11,11:37 AM,7450,,97
5dbc9cd0f16c0e000de42b60,null,52,5200,null,12:37:14 PM,Test,1/30/2020,12:37:14 PM,12,12:37 PM,5300,,52
5dbc9f28f16c0e000de42b6e,null,54,5400,null,1:37:14 PM,Test,1/30/2020,1:37:14 PM,13,1:37 PM,6950,,54
5dbca181f16c0e000de42b7c,null,85,8500,null,2:37:14 PM,Test,1/30/2020,2:37:14 PM,14,2:37 PM,7150,,85
5dbca3dcf16c0e000de42b8a,null,58,5800,null,3:37:14 PM,Test,1/30/2020,3:37:14 PM,15,3:37 PM,8000,,58
5dbca630f16c0e000de42b9a,null,102,10200,null,4:37:14 PM,Test,1/30/2020,4:37:14 PM,16,4:37 PM,8000,,102
5dbca888f16c0e000de42ba8,null,58,5800,null,5:37:14 PM,Test,1/30/2020,5:37:14 PM,17,5:37 PM,7250,,58
5dbcaae1f16c0e000de42bb8,null,87,8700,null,6:37:14 PM,Test,1/30/2020,6:37:14 PM,18,6:37 PM,9450,,87
5dbcad39f16c0e000de42bc8,null,102,10200,null,7:37:14 PM,Test,1/30/2020,7:37:14 PM,19,7:37 PM,9250,,102
5dbcaf90f16c0e000de42bd4,null,83,8300,null,8:37:14 PM,Test,1/30/2020,8:37:14 PM,20,8:37 PM,8650,,83
5dbcb1e9f16c0e000de42be6,null,90,9000,null,9:37:14 PM,Test,1/30/2020,9:37:14 PM,21,9:37 PM,8950,,90
5dbcb445f16c0e000de42bf8,null,89,8900,null,10:37:14 PM,Test,1/30/2020,10:37:14 PM,22,10:37 PM,7200,,89
5dbcb698f16c0e000de42c04,null,55,5500,null,11:37:14 PM,Test,1/30/2020,11:37:14 PM,23,11:37 PM,5550,,55
5dbcb8f0f16c0e000de42c14,null,56,5600,null,12:37:14 AM,Test,1/31/2020,12:37:14 AM,0,12:37 AM,7600,,56
5dbcbb48f16c0e000de42c28,null,96,9600,null,1:37:14 AM,Test,1/31/2020,1:37:14 AM,1,1:37 AM,9600,,96
5dbcbda0f16c0e000de42c34,null,96,9600,null,2:37:14 AM,Test,1/31/2020,2:37:14 AM,2,2:37 AM,8600,,96
5dbcbff8f16c0e000de42c46,null,76,7600,null,3:37:14 AM,Test,1/31/2020,3:37:14 AM,3,3:37 AM,7650,,76
5dbcc251f16c0e000de42c56,null,77,7700,null,4:37:14 AM,Test,1/31/2020,4:37:14 AM,4,4:37 AM,6550,,77
5dbcc4abf16c0e000de42c64,null,54,5400,null,5:37:14 AM,Test,1/31/2020,5:37:14 AM,5,5:37 AM,6700,,54
5dbcc700f16c0e000de42c76,null,80,8000,null,6:37:14 AM,Test,1/31/2020,6:37:14 AM,6,6:37 AM,6600,,80
5dbcc958f16c0e000de42c86,null,52,5200,null,7:37:14 AM,Test,1/31/2020,7:37:14 AM,7,7:37 AM,7050,,52
5dbccbb0f16c0e000de42c92,null,89,8900,null,8:37:14 AM,Test,1/31/2020,8:37:14 AM,8,8:37 AM,9850,,89
5dbcce08f16c0e000de42ca0,null,108,10800,null,9:37:14 AM,Test,1/31/2020,9:37:14 AM,9,9:37 AM,9450,,108
5dbcd061f16c0e000de42cb4,null,81,8100,null,10:37:14 AM,Test,1/31/2020,10:37:14 AM,10,10:37 AM,8250,,81
5dbcd2bcf16c0e000de42cc4,null,84,8400,null,11:37:14 AM,Test,1/31/2020,11:37:14 AM,11,11:37 AM,6750,,84
5dbcd511f16c0e000de42cd2,null,51,5100,null,12:37:14 PM,Test,1/31/2020,12:37:14 PM,12,12:37 PM,7100,,51
5dbcd768f16c0e000de42ce2,null,91,9100,null,1:37:14 PM,Test,1/31/2020,1:37:14 PM,13,1:37 PM,8550,,91
5dbcd9c0f16c0e000de42cee,null,80,8000,null,2:37:14 PM,Test,1/31/2020,2:37:14 PM,14,2:37 PM,9000,,80
5dbcdc18f16c0e000de42d02,null,100,10000,null,3:37:14 PM,Test,1/31/2020,3:37:14 PM,15,3:37 PM,9800,,100
5dbcde70f16c0e000de42d12,null,96,9600,null,4:37:14 PM,Test,1/31/2020,4:37:14 PM,16,4:37 PM,7250,,96
5dbce0c9f16c0e000de42d20,null,49,4900,null,5:37:14 PM,Test,1/31/2020,5:37:14 PM,17,5:37 PM,7550,,49
5dbce321f16c0e000de42d32,null,102,10200,null,6:37:14 PM,Test,1/31/2020,6:37:14 PM,18,6:37 PM,7550,,102
5dbce57bf16c0e000de42d40,null,49,4900,null,7:37:14 PM,Test,1/31/2020,7:37:14 PM,19,7:37 PM,7550,,49
5dbce7d0f16c0e000de42d4e,null,102,10200,null,8:37:14 PM,Test,1/31/2020,8:37:14 PM,20,8:37 PM,9050,,102
5dbcea2cf16c0e000de42d62,null,79,7900,null,9:37:14 PM,Test,1/31/2020,9:37:14 PM,21,9:37 PM,8000,,79
5dbcec80f16c0e000de42d72,null,81,8100,null,10:37:14 PM,Test,1/31/2020,10:37:14 PM,22,10:37 PM,6450,,81
5dbceed8f16c0e000de42d80,null,48,4800,null,11:37:14 PM,Test,1/31/2020,11:37:14 PM,23,11:37 PM,4800,,48
5dbcf131f16c0e000de42d94,null,48,4800,null,12:37:14 AM,Test,2/1/2020,12:37:14 AM,0,12:37 AM,4750,,48
5dbcf389f16c0e000de42da2,null,47,4700,null,1:37:14 AM,Test,2/1/2020,1:37:14 AM,1,1:37 AM,5450,,47
5dbcf5e4f16c0e000de42db4,null,62,6200,null,2:37:14 AM,Test,2/1/2020,2:37:14 AM,2,2:37 AM,7150,,62
5dbcf838f16c0e000de42dc4,null,81,8100,null,3:37:14 AM,Test,2/1/2020,3:37:14 AM,3,3:37 AM,8100,,81
5dbcfa90f16c0e000de42dd4,null,81,8100,null,4:37:14 AM,Test,2/1/2020,4:37:14 AM,4,4:37 AM,9150,,81
5dbcfce8f16c0e000de42de4,null,102,10200,null,5:37:14 AM,Test,2/1/2020,5:37:14 AM,5,5:37 AM,9750,,102
5dbcff41f16c0e000de42df6,null,93,9300,null,6:37:14 AM,Test,2/1/2020,6:37:14 AM,6,6:37 AM,8750,,93
5dbd0199f16c0e000de42e06,null,82,8200,null,7:37:14 AM,Test,2/1/2020,7:37:14 AM,7,7:37 AM,6400,,82
5dbd03f0f16c0e000de42e12,null,46,4600,null,8:37:14 AM,Test,2/1/2020,8:37:14 AM,8,8:37 AM,7250,,46
5dbd064bf16c0e000de42e24,null,99,9900,null,9:37:14 AM,Test,2/1/2020,9:37:14 AM,9,9:37 AM,9750,,99
5dbd08a0f16c0e000de42e34,null,96,9600,null,10:37:14 AM,Test,2/1/2020,10:37:14 AM,10,10:37 AM,8850,,96
5dbd0af8f16c0e000de42e40,null,81,8100,null,11:37:14 AM,Test,2/1/2020,11:37:14 AM,11,11:37 AM,9100,,81
5dbd0d50f16c0e000de42e54,null,101,10100,null,12:37:14 PM,Test,2/1/2020,12:37:14 PM,12,12:37 PM,9050,,101
5dbd0fa8f16c0e000de42e66,null,80,8000,null,1:37:14 PM,Test,2/1/2020,1:37:14 PM,13,1:37 PM,8050,,80
5dbd1459f16c0e000de42e84,null,81,8100,null,2:37:14 PM,Test,2/1/2020,2:37:14 PM,14,2:37 PM,6350,,81
5dbd16b2f16c0e000de42e94,null,46,4600,null,3:37:14 PM,Test,2/1/2020,3:37:14 PM,15,3:37 PM,4600,,46
5dbd1908f16c0e000de42ea4,null,46,4600,null,4:37:14 PM,Test,2/1/2020,4:37:14 PM,16,4:37 PM,7100,,46
5dbd1b60f16c0e000de42eb8,null,96,9600,null,5:37:14 PM,Test,2/1/2020,5:37:14 PM,17,5:37 PM,9500,,96
5dbd1db8f16c0e000de42ec2,null,94,9400,null,6:37:14 PM,Test,2/1/2020,6:37:14 PM,18,6:37 PM,8750,,94
5dbd2010f16c0e000de42ed0,null,81,8100,null,7:37:14 PM,Test,2/1/2020,7:37:14 PM,19,7:37 PM,6400,,81
5dbd2268f16c0e000de42ede,null,47,4700,null,8:37:14 PM,Test,2/1/2020,8:37:14 PM,20,8:37 PM,6800,,47
5dbd24c1f16c0e000de42ef0,null,89,8900,null,9:37:14 PM,Test,2/1/2020,9:37:14 PM,21,9:37 PM,8850,,89
5dbd271cf16c0e000de42f00,null,88,8800,null,10:37:14 PM,Test,2/1/2020,10:37:14 PM,22,10:37 PM,6950,,88
5dbd2970f16c0e000de42f0e,null,51,5100,null,11:37:14 PM,Test,2/1/2020,11:37:14 PM,23,11:37 PM,6700,,51
5dbd2bc8f16c0e000de42f1e,null,83,8300,null,12:37:14 AM,Test,2/2/2020,12:37:14 AM,0,12:37 AM,6800,,83
5dbd2e20f16c0e000de42f2a,null,53,5300,null,1:37:14 AM,Test,2/2/2020,1:37:14 AM,1,1:37 AM,7550,,53
5dbd3078f16c0e000de42f3c,null,98,9800,null,2:37:14 AM,Test,2/2/2020,2:37:14 AM,2,2:37 AM,9950,,98
5dbd32d1f16c0e000de42f4e,null,101,10100,null,3:37:14 AM,Test,2/2/2020,3:37:14 AM,3,3:37 AM,7900,,101
5dbd3528f16c0e000de42f5a,null,57,5700,null,4:37:14 AM,Test,2/2/2020,4:37:14 AM,4,4:37 AM,7000,,57
5dbd3785f16c0e000de42f6e,null,83,8300,null,5:37:14 AM,Test,2/2/2020,5:37:14 AM,5,5:37 AM,7100,,83
5dbd39d8f16c0e000de42f7e,null,59,5900,null,6:37:14 AM,Test,2/2/2020,6:37:14 AM,6,6:37 AM,6950,,59
5dbd3c30f16c0e000de42f8c,null,80,8000,null,7:37:14 AM,Test,2/2/2020,7:37:14 AM,7,7:37 AM,8000,,80
5dbd3e88f16c0e000de42f9e,null,80,8000,null,8:37:14 AM,Test,2/2/2020,8:37:14 AM,8,8:37 AM,8150,,80
5dbd40e0f16c0e000de42faa,null,83,8300,null,9:37:14 AM,Test,2/2/2020,9:37:14 AM,9,9:37 AM,8950,,83
5dbd4338f16c0e000de42fba,null,96,9600,null,10:37:14 AM,Test,2/2/2020,10:37:14 AM,10,10:37 AM,8050,,96
5dbd4591f16c0e000de42fca,null,65,6500,null,11:37:14 AM,Test,2/2/2020,11:37:14 AM,11,11:37 AM,7400,,65
5dbd47ebf16c0e000de42fd8,null,83,8300,null,12:37:14 PM,Test,2/2/2020,12:37:14 PM,12,12:37 PM,7450,,83
5dbd4a40f16c0e000de42fe8,null,66,6600,null,1:37:14 PM,Test,2/2/2020,1:37:14 PM,13,1:37 PM,8700,,66
5dbd4c98f16c0e000de42ffa,null,108,10800,null,2:37:14 PM,Test,2/2/2020,2:37:14 PM,14,2:37 PM,8850,,108
5dbd4ef0f16c0e000de43008,null,69,6900,null,3:37:14 PM,Test,2/2/2020,3:37:14 PM,15,3:37 PM,8400,,69
5dbd5148f16c0e000de43016,null,99,9900,null,4:37:14 PM,Test,2/2/2020,4:37:14 PM,16,4:37 PM,8500,,99
5dbd53a1f16c0e000de43028,null,71,7100,null,5:37:14 PM,Test,2/2/2020,5:37:14 PM,17,5:37 PM,8600,,71
5dbd55f8f16c0e000de43038,null,101,10100,null,6:37:14 PM,Test,2/2/2020,6:37:14 PM,18,6:37 PM,9150,,101
